"id_no"|"order_"|"family"|"genus"|"binomial"|"endemic"|"v_range_sqkm"|"r_range_sqkm"|"aoh_92_sqkm"|"aoh_22_sqkm"|"aoh_perc_range"|"aoh_gain_loss_perc"|"ecosystems"|"category"|"threatened"|"habitats"
15865|"Rodentia"|"Muridae"|"Pachyuromys"|"Pachyuromys duprasi"|NULL|1305607.939672538|1305611.2718241296|1077635.0646613913|1058774.1178556012|81.09413120923344|-0.017502165087507106|"{terrestrial}"|"LC"|NULL|"{3.5,8.1}"
15917|"Rodentia"|"Muridae"|"Palawanomys"|"Palawanomys furvus"|True|878.7160506539485|878.7205774537603|756.7672746764981|741.0871696357991|84.33706785190157|-0.02071985082521164|"{terrestrial}"|"LC"|NULL|"{1.9}"
15932|"Primates"|"Hominidae"|"Pan"|"Pan paniscus"|True|415757.43174914736|415757.4051614605|377912.563610087|373324.7880899265|89.79389986931075|-0.01213978036701093|"{terrestrial}"|"EN"|True|"{1.6,1.8}"
15933|"Primates"|"Hominidae"|"Pan"|"Pan troglodytes"|NULL|2314272.985781683|2314272.920588201|1921555.367012075|1886442.6462768577|81.51340446905438|-0.018273072604624338|"{terrestrial}"|"EN"|True|"{1.5,1.6,1.8,1.9,2.1}"
15951|"Carnivora"|"Felidae"|"Panthera"|"Panthera leo"|NULL|1690544.005249559|1555346.3115644362|1308934.5258671308|1306104.3716943106|83.97514829868166|-0.0021621816193941232|"{terrestrial}"|"VU"|True|"{1.5,2.1,3.5,3.7,4.5,4.7,8.1}"
15953|"Carnivora"|"Felidae"|"Panthera"|"Panthera onca"|NULL|8964824.731321298|8964823.428433321|8803528.197960397|8742650.593721515|97.52172659634152|-0.006915137075722299|"{terrestrial}"|"NT"|NULL|"{1.4,14.1,14.2,14.3,14.6,1.5,1.6,1.7,1.8,1.9,2.1,2.2,3.4,3.5,3.6,3.7,3.8,4.4,4.5,4.6,4.7,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8}"
15954|"Carnivora"|"Felidae"|"Panthera"|"Panthera pardus"|NULL|8472028.96738673|8283972.406142991|6982720.26222164|6973140.581229083|84.17628933744567|-0.0013719124686098825|"{terrestrial}"|"VU"|True|"{1.4,1.5,1.6,1.7,1.8,1.9,2.1,2.2,3.4,3.5,3.6,3.7,3.8,4.4,4.5,4.6,4.7,6,8.1,8.2}"
15955|"Carnivora"|"Felidae"|"Panthera"|"Panthera tigris"|NULL|1179144.504691125|1179144.2965078098|1103572.243666434|1099683.763981385|93.26116975150899|-0.0035235388597036617|"{terrestrial}"|"EN"|True|"{1.1,13.4,1.4,14.3,14.4,14.6,1.5,1.6,1.7,1.8,1.9,2.2,3.3,3.4,3.5,3.6,4.4,4.5,4.6,4.7,5.4}"
15967|"Cetartiodactyla"|"Bovidae"|"Pantholops"|"Pantholops hodgsonii"|NULL|1091154.5937410067|1091152.3673855793|793663.806000261|767068.7812705879|70.29896137314888|-0.03350918175757697|"{terrestrial}"|"NT"|NULL|"{14.2,4.4}"
15975|"Rodentia"|"Muridae"|"Papagomys"|"Papagomys armandvillei"|True|13938.887188232506|13938.886944335845|4394.889322103058|5588.774205142047|40.09483847211403|0.2716530031904621|"{terrestrial}"|"NT"|NULL|"{1.6,1.9}"
16018|"Primates"|"Cercopithecidae"|"Papio"|"Papio papio"|NULL|494982.6900331584|494982.54225949256|342728.24571828486|336669.59764094243|68.01645894501968|-0.017677702824419387|"{terrestrial}"|"NT"|NULL|"{14.3,1.5,2.1,2.2,4.5,5.7,5.9}"
16019|"Primates"|"Cercopithecidae"|"Papio"|"Papio hamadryas"|NULL|610340.7514613272|610341.4198171748|422820.14203857735|407665.11286033515|66.79296204122105|-0.035842732338090655|"{terrestrial}"|"LC"|NULL|"{3.5,4.5,4.7,6}"
16022|"Primates"|"Cercopithecidae"|"Papio"|"Papio ursinus"|NULL|3348846.597027911|3348846.2324117227|2692412.553428962|2644747.557794449|78.97488789414477|-0.0177034517142659|"{terrestrial}"|"LC"|NULL|"{1.5,2.1,3.4,3.8,4.5,4.7,6,8.2}"
16025|"Rodentia"|"Geomyidae"|"Cratogeomys"|"Cratogeomys castanops"|NULL|651628.8827860599|651628.6225817741|558622.0738638948|554326.57661053|85.06786801572187|-0.007689451338099721|"{terrestrial}"|"LC"|NULL|"{14.2,1.5,3.4,4.4}"
16026|"Rodentia"|"Geomyidae"|"Cratogeomys"|"Cratogeomys fumosus"|True|41172.493653096746|41172.49164523638|32776.06774558744|32495.545391151518|78.92537976848729|-0.00855875563271886|"{terrestrial}"|"LC"|NULL|"{14.1,14.2,1.6,1.9,4.5,4.7}"
16028|"Rodentia"|"Geomyidae"|"Cratogeomys"|"Cratogeomys merriami"|True|6422.162499433239|6422.170712777713|5260.940643000998|5076.640456791521|79.04866880431734|-0.03503179349773973|"{terrestrial}"|"LC"|NULL|"{1.4,14.1,14.2,4.4,4.5}"
16042|"Eulipotyphla"|"Soricidae"|"Paracrocidura"|"Paracrocidura graueri"|True|998.8392721937246|998.839265147881|147.17991947428297|81.03007760392698|8.112424133819996|-0.4494488249935106|"{terrestrial}"|"DD"|NULL|"{1.9}"
16043|"Eulipotyphla"|"Soricidae"|"Paracrocidura"|"Paracrocidura maxima"|NULL|23381.62181026425|23381.621667158877|9527.125005305896|8614.71087192327|36.84394091459975|-0.0957701439704507|"{terrestrial}"|"LC"|NULL|"{1.6,1.9,5.4}"
16074|"Rodentia"|"Dipodidae"|"Paradipus"|"Paradipus ctenodactylus"|NULL|386127.09230707644|386127.25538771524|323569.4470189569|322345.532492216|83.48168330374523|-0.0037825404654760215|"{terrestrial}"|"LC"|NULL|"{8.2}"
16104|"Carnivora"|"Viverridae"|"Paradoxurus"|"Paradoxurus jerdoni"|True|66742.10265105263|66742.1080562991|23833.516403876478|24868.600145857767|37.26073519416005|0.04342975347997471|"{terrestrial}"|"LC"|NULL|"{14.3,1.6,1.9}"
16114|"Rodentia"|"Muridae"|"Parahydromys"|"Parahydromys asper"|NULL|223153.72730764962|223153.72930907807|217822.04783309065|216648.4636612091|97.08485013088942|-0.005387811672677075|"{terrestrial,freshwater}"|"LC"|NULL|"{14.4,1.6,1.9,5.1}"
16121|"Rodentia"|"Muridae"|"Paraleptomys"|"Paraleptomys rufilatus"|NULL|586.4448429103857|586.4444127110721|567.9526979552561|581.1319364082691|99.09412108161386|0.02320481705687975|"{terrestrial}"|"EN"|True|"{1.9}"
16122|"Rodentia"|"Muridae"|"Paraleptomys"|"Paraleptomys wilhelmina"|NULL|4688.06297465613|4688.062855967957|3750.607878496129|3706.1608205999337|79.05527153677022|-0.011850627774508193|"{terrestrial}"|"DD"|NULL|"{1.6,1.9}"
16138|"Dasyuromorphia"|"Dasyuridae"|"Parantechinus"|"Parantechinus apicalis"|True|2836.7491854034697|2836.7244348512977|355.29261746862005|292.009950089796|10.29391316626436|-0.1781142198498207|"{terrestrial}"|"EN"|True|"{3.8}"
16174|"Chiroptera"|"Pteropodidae"|"Paranyctimene"|"Paranyctimene raptor"|NULL|356162.58586962934|356162.16990938294|37681.19256887495|39055.47524344258|10.965643895694853|0.03647131581771664|"{terrestrial}"|"LC"|NULL|"{14.4,14.6}"
16202|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus vexillarius"|True|39822.76937332326|39822.769774269|6126.874010548627|7870.686360125668|19.764286624812364|0.2846169754061734|"{terrestrial}"|"LC"|NULL|"{1.9}"
16203|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus alexandri"|NULL|259071.88963970362|259071.87924515182|192479.54219853735|185760.17703986372|71.70217685574609|-0.034909503014833636|"{terrestrial}"|"LC"|NULL|"{1.6,1.9}"
16204|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus boehmi"|NULL|956025.3301109183|956025.3822124691|526587.0798276425|514360.39039823227|53.801959651728126|-0.023218741776596934|"{terrestrial}"|"LC"|NULL|"{14.3,1.6,1.9,2.2}"
16205|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus cepapi"|NULL|2692241.077917385|2692240.5857952135|1031257.9977126335|1014065.2788548938|37.66622062698631|-0.016671598082995485|"{terrestrial}"|"LC"|NULL|"{2.1,2.2,3.5}"
16206|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus cooperi"|NULL|10796.359405955869|10796.35937201122|1956.1937547871034|1820.8197767482984|16.865127530569627|-0.06920274523294247|"{terrestrial}"|"DD"|NULL|"{1.9}"
16207|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus flavovittis"|NULL|666786.6321569969|666786.4123135507|21603.64190569655|24639.367396351892|3.6952413758493683|0.14051915431235085|"{terrestrial}"|"LC"|NULL|"{14.3,2.2}"
16208|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus lucifer"|NULL|12058.721969360518|12058.72268983459|196.03812211093694|239.687656308842|1.9876703567526008|0.22265839790693379|"{terrestrial}"|"DD"|NULL|"{1.9}"
16209|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus ochraceus"|NULL|547065.183030166|547065.1507500838|449908.8598049758|445092.6971055217|81.36008965207394|-0.010704751850278743|"{terrestrial}"|"LC"|NULL|"{14.1,14.3,14.4,14.5,1.5,2.1,3.5}"
16210|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus palliatus"|NULL|1045571.5157961939|1045571.4618990312|617842.3610448663|598730.3236221874|57.26345309145455|-0.03093351739488615|"{terrestrial}"|"LC"|NULL|"{14.3,1.5,1.6,3.5}"
16211|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus poensis"|NULL|1570566.9173593346|1570566.7858386466|1007685.8204907908|972037.8811159004|61.890897597000595|-0.03537604543996478|"{terrestrial}"|"LC"|NULL|"{14.3,14.4,1.6,1.9,3.6}"
16212|"Rodentia"|"Sciuridae"|"Paraxerus"|"Paraxerus vincenti"|True|2218.3243387028083|2218.3157852028626|21.902683650786997|24.560301839791|1.1071598554010642|0.12133755987972318|"{terrestrial}"|"EN"|True|"{1.9}"
16218|"Carnivora"|"Felidae"|"Pardofelis"|"Pardofelis marmorata"|NULL|1389018.8077699656|1389019.3529220321|901675.0198338476|878976.7833218912|63.280384212993|-0.025173411720044163|"{terrestrial}"|"NT"|NULL|"{1.5,1.6,1.9}"
16270|"Rodentia"|"Muridae"|"Parotomys"|"Parotomys brantsii"|NULL|679434.4731312136|679434.2602658612|519886.12925452855|526281.2816823615|77.45874950086102|0.012301063767565864|"{terrestrial}"|"LC"|NULL|"{14.2,3.5}"
16271|"Rodentia"|"Muridae"|"Parotomys"|"Parotomys littledalei"|NULL|597770.6986058143|597770.8430911973|461371.597116709|441551.52349761047|73.8663534029622|-0.042959024228977|"{terrestrial}"|"LC"|NULL|"{3.4,3.5,8.2}"
16375|"Rodentia"|"Muridae"|"Paruromys"|"Paruromys dominator"|True|169330.62130979582|169330.59896686746|103466.48024604039|99265.27881054989|58.62217426513262|-0.04060446847616888|"{terrestrial}"|"LC"|NULL|"{1.6,1.9}"
16426|"Rodentia"|"Muridae"|"Paulamys"|"Paulamys naso"|True|749.8333530545609|749.8339614191211|395.99100474456|381.053218244744|50.81834617407435|-0.037722539958835184|"{terrestrial}"|"EN"|True|"{1.9}"
16458|"Rodentia"|"Ctenodactylidae"|"Pectinator"|"Pectinator spekei"|NULL|419176.54468627437|419177.3440092261|324680.01817432436|312966.1785392052|74.66199760364837|-0.036078104531920535|"{terrestrial}"|"LC"|NULL|"{3.5,4.5,6}"
16467|"Rodentia"|"Pedetidae"|"Pedetes"|"Pedetes capensis"|NULL|3817896.7368936758|3817895.6921469634|2253203.555662896|2251815.3604441327|58.98053645299676|-0.0006160984502595927|"{terrestrial}"|"LC"|NULL|"{14.1,2.1,3.5,4.5}"
16484|"Cetartiodactyla"|"Bovidae"|"Pelea"|"Pelea capreolus"|NULL|557104.1769207452|557103.9844386263|386018.51929018163|386068.4602831316|69.29917413392023|0.00012937460368940435|"{terrestrial}"|"NT"|NULL|"{2.1,4.4}"
16506|"Rodentia"|"Muridae"|"Pelomys"|"Pelomys hopkinsi"|NULL|28272.09833108904|28272.098024345167|316.72147727239195|285.1250683759719|1.0085033948681492|-0.09976086613553514|"{terrestrial}"|"DD"|NULL|"{5.4}"
16507|"Rodentia"|"Muridae"|"Pelomys"|"Pelomys isseli"|NULL|162.98040923377422|162.98040916968495|51.85751764755|40.17531660465401|24.650396209783715|-0.22527497598890397|"{terrestrial}"|"NT"|NULL|"{14.1,14.4,5.4}"
16508|"Rodentia"|"Muridae"|"Pelomys"|"Pelomys campanae"|NULL|656704.4658284358|656703.6520752575|176058.8428440249|159477.23116681908|24.284504991384328|-0.09418221436281908|"{terrestrial}"|"LC"|NULL|"{14.1,14.4,2.2,4.5}"
16509|"Rodentia"|"Muridae"|"Pelomys"|"Pelomys fallax"|NULL|3495356.196821464|3495353.934473309|306151.735916621|312244.7056222601|8.933135570126751|0.019901797020345845|"{terrestrial,freshwater}"|"LC"|NULL|"{14.2,2.2}"
16510|"Rodentia"|"Muridae"|"Pelomys"|"Pelomys minor"|NULL|309824.5119187471|309824.5463337783|2119.3919981266095|2855.168882844396|0.9215437952319254|0.34716413262301676|"{terrestrial}"|"LC"|NULL|"{2.2}"
16559|"Lagomorpha"|"Leporidae"|"Pentalagus"|"Pentalagus furnessi"|True|369.17792466271186|369.17801099807315|339.218968002321|338.46072014406207|91.6795448431593|-0.0022352755293263494|"{terrestrial}"|"EN"|True|"{12.1,1.6,1.9,3.6}"
16563|"Chiroptera"|"Pteropodidae"|"Penthetor"|"Penthetor lucasi"|NULL|1288194.8373223157|1288194.8191134124|709993.6579510911|634993.546322435|49.2932852159321|-0.10563490362025534|"{terrestrial}"|"LC"|NULL|"{1.6,7.1,7.2}"
16569|"Peramelemorphia"|"Peramelidae"|"Perameles"|"Perameles bougainville"|True|235.88574535305287|235.88572074603496|34.060668805632005|34.314816644021995|14.547220804843397|0.007461622079128584|"{terrestrial}"|"VU"|True|"{3.4,3.5,3.8,4.4,4.5}"
16572|"Peramelemorphia"|"Peramelidae"|"Perameles"|"Perameles gunnii"|True|31990.626935960758|31990.824657700585|1134.039881151939|1316.164172304565|4.114192698648511|0.1605977833580484|"{terrestrial}"|"VU"|True|"{14.2,4.4}"
16631|"Rodentia"|"Heteromyidae"|"Perognathus"|"Perognathus alticola"|True|6264.0512136910875|6264.03099565154|4142.937373739303|4106.821629894566|65.56196214139908|-0.008717424519536016|"{terrestrial}"|"VU"|True|"{1.4,3.5,4.5,8.2}"
16633|"Rodentia"|"Heteromyidae"|"Perognathus"|"Perognathus amplus"|NULL|122152.42581856885|122152.4091950426|12584.97443889389|11882.012511402201|9.727202754085686|-0.055857239194637066|"{terrestrial}"|"LC"|NULL|"{1.4,4.4,8.2}"
16634|"Rodentia"|"Heteromyidae"|"Perognathus"|"Perognathus flavescens"|NULL|1542742.8640076604|1542742.2946873177|1379919.1873482119|1373543.1498440756|89.03257235988754|-0.0046205876130972195|"{terrestrial}"|"LC"|NULL|"{14.1,3.4,4.4,8.2}"
16635|"Rodentia"|"Heteromyidae"|"Perognathus"|"Perognathus flavus"|NULL|1540921.4994488521|1540921.5533730271|1087979.8032852155|1072359.480950303|69.59208783879639|-0.01435718042535916|"{terrestrial}"|"LC"|NULL|"{3.4,4.4,8.2}"
16636|"Rodentia"|"Heteromyidae"|"Perognathus"|"Perognathus longimembris"|NULL|520468.21529459686|520468.44189560506|423566.83447398123|419271.3530647328|80.55653701840193|-0.010141212813753226|"{terrestrial}"|"LC"|NULL|"{3.4,4.4,8.2}"
16637|"Rodentia"|"Heteromyidae"|"Perognathus"|"Perognathus merriami"|NULL|693398.8717165941|693398.9601877518|467959.32482852926|460212.70923827926|66.37055081733428|-0.01655403617202956|"{terrestrial}"|"LC"|NULL|"{14.2,3.4,4.4,8.2}"
16651|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus aztecus"|NULL|218577.87990233384|218577.8788200125|99104.44363044595|99153.78386324947|45.363137568416725|0.0004978609535158879|"{terrestrial}"|"LC"|NULL|"{14.3,1.9}"
16652|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus boylii"|NULL|2530358.646006869|2530359.194228546|1642367.8774331985|1621031.0541626029|64.06327836221773|-0.012991500603349741|"{terrestrial}"|"LC"|NULL|"{1.4,3.4,6,8.2}"
16653|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus bullatus"|True|65.18318281319188|65.183199849316|25.104410721169998|23.849200394782|36.587955868865286|-0.049999593311684784|"{terrestrial}"|"CR"|True|"{1.5,3.5,4.5}"
16654|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus californicus"|NULL|132614.47178283942|132614.4567103933|87801.83590844483|85138.09033664878|64.19970525730496|-0.03033815345927014|"{terrestrial}"|"LC"|NULL|"{1.4,3.4}"
16655|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus caniceps"|True|18.106123412924276|18.106113602951|0.343289267094|0.343289267094|1.8959853816340213|0.0|"{terrestrial}"|"CR"|True|"{8.1}"
16656|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus crinitus"|NULL|913306.2874598003|913306.8572900494|746942.9466004495|740833.6488723005|81.11552464091764|-0.008179068770853443|"{terrestrial}"|"LC"|NULL|"{1,3.4,4.4,6}"
16657|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus dickeyi"|True|11.327157140995503|11.327150371221999|9.805600390252|9.805600390252|86.56723067051638|0.0|"{terrestrial}"|"CR"|True|"{3.5,6}"
16658|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus difficilis"|True|546507.2665030941|546507.4238234846|196130.99683977655|198015.96770388118|36.2329877092096|0.009610774913077623|"{terrestrial}"|"LC"|NULL|"{1.5,4.5,8.1}"
16659|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus eremicus"|NULL|1217783.279956537|1217783.4720721862|891329.0271361283|874872.7165250647|71.84140174249343|-0.01846266654631267|"{terrestrial}"|"LC"|NULL|"{3.4,8.2}"
16660|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus eva"|True|39053.036741801596|39053.03685976922|32222.069879161096|32010.792507235852|81.96748596576367|-0.006556914956660886|"{terrestrial}"|"LC"|NULL|"{14.3,3.5,6}"
16661|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus furvus"|True|24198.84718957432|24198.845869936085|16813.306361919094|17272.80975934689|71.37865108189357|0.027329746305493813|"{terrestrial}"|"DD"|NULL|"{1.9}"
16662|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus grandis"|True|3981.41009445332|3981.410777626856|3494.5721902017453|3465.0645397527164|87.03107348843038|-0.00844385202050309|"{terrestrial}"|"NT"|NULL|"{1.9}"
16663|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus gratus"|NULL|598289.10499186|598289.2307757761|586519.7269969278|583524.5033209095|97.53217562754358|-0.005106773972214561|"{terrestrial}"|"LC"|NULL|"{1.4,14.1,1.6,3.4,4.4,6}"
16665|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus guatemalensis"|NULL|17877.21629273037|17877.20626916309|12473.124676252994|11802.9236521813|66.02219314625522|-0.053731606270853556|"{terrestrial}"|"LC"|NULL|"{1.9}"
16666|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus gymnotis"|NULL|42199.96801827752|42200.022289140405|15695.08069716031|18008.12571271372|42.67326114030955|0.1473738848613825|"{terrestrial}"|"LC"|NULL|"{14.3,1.5,1.9}"
16667|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus hooperi"|True|19803.347157272874|19803.347071732955|832.9854344991259|828.0143070701358|4.1811836356291145|-0.005967844362103606|"{terrestrial}"|"LC"|NULL|"{4.4}"
16668|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus interparietalis"|True|36.28907701680659|36.289060707157|11.038291714659|11.038291714659|30.41768373046373|0.0|"{terrestrial}"|"CR"|True|"{8.1}"
16669|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus leucopus"|NULL|5831160.779176196|5831156.585950566|5089414.20162639|5060731.942549969|86.78779017430543|-0.005635670028046715|"{terrestrial}"|"LC"|NULL|"{1.4,14.1,1.5,3.4,4.4,8.2}"
16670|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus levipes"|True|160989.2214266011|160989.2637691034|61756.89086099043|56870.982852036854|35.32594753250333|-0.0791151876468546|"{terrestrial}"|"LC"|NULL|"{1.9,3.7,6}"
16671|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus madrensis"|True|289.77870593762407|289.7789305694|8.669371394407|8.580917298328|2.9611943426897733|-0.010203057644532932|"{terrestrial}"|"EN"|True|"{1.5}"
16672|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus maniculatus"|NULL|13030610.058665477|13030606.612825781|11967423.19221235|11842271.513438044|90.88043147417189|-0.010457696428396333|"{terrestrial}"|"LC"|NULL|"{1.1,1.4,14.1,14.2,14.4,3.4,3.5,4.1,4.4,5.4,6,8.1,8.2}"
16673|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus mayensis"|True|89.48164916229959|89.481632650839|78.22672987829901|75.29824985284|84.14939202848126|-0.037435797584981285|"{terrestrial}"|"CR"|True|"{1.9}"
16674|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus megalops"|True|44158.60546890164|44158.617867896144|12517.458988140177|11718.566889598309|26.537440380619003|-0.06382222616417504|"{terrestrial}"|"LC"|NULL|"{1.9}"
16675|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus mekisturus"|True|7008.532880970297|7008.533611427542|3540.722479850218|3547.611156400193|50.618451063939375|0.0019455567583106727|"{terrestrial}"|"CR"|True|"{1.9}"
16676|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus melanocarpus"|True|3955.8114471525464|3955.811625330393|3273.6004136789516|3274.686319128563|82.78165467131055|0.00033171594342236134|"{terrestrial}"|"EN"|True|"{1.9}"
16677|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus melanophrys"|True|512462.4177208835|512462.4938782187|1541.3492353629488|1443.1902642344162|0.28161870994941046|-0.0636837965572537|"{terrestrial}"|"LC"|NULL|"{6,8.1}"
16678|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus melanotis"|NULL|494796.3884715159|494796.5700143952|271126.471287233|265473.24179850845|53.65300769784741|-0.020850894646637017|"{terrestrial}"|"LC"|NULL|"{1.4,4.7,6}"
16679|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus melanurus"|True|3783.761235335628|3783.7615886871295|2469.3613738238537|2533.849309573313|66.96641028200973|0.026115228185333766|"{terrestrial}"|"EN"|True|"{1.5,1.9}"
16680|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus merriami"|True|197621.87300602347|197621.85982019163|118040.94664419431|114223.0454120268|57.79879084022074|-0.03234387168781054|"{terrestrial}"|"LC"|NULL|"{3.4}"
16681|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus mexicanus"|NULL|367383.9821897751|367383.9673650049|261227.3446301594|267515.8360541532|72.81641547203658|0.024072868148229013|"{terrestrial}"|"LC"|NULL|"{14.1,1.5,1.9,3.5,6}"
16682|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus nasutus"|NULL|576469.963939636|576470.3247444052|108086.84282614343|107328.98481313245|18.618301793890236|-0.007011565822400636|"{terrestrial}"|"LC"|NULL|"{1.4,6}"
16683|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus ochraventer"|True|4660.5660750812685|4660.565563803482|3695.111400013133|3778.2195869227066|81.0678346908461|0.02249138873303749|"{terrestrial}"|"EN"|True|"{1.5,1.9}"
16684|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus pectoralis"|NULL|832018.6824194553|832018.7374440661|711432.5542556975|707454.891192104|85.02872103161786|-0.005591061358943574|"{terrestrial}"|"LC"|NULL|"{1.4,3.4,4.4,6,8.2}"
16685|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus perfulvus"|True|66534.82570523447|66534.82566371305|38728.491901261055|37787.900313619735|56.79416747044789|-0.02428681163313496|"{terrestrial}"|"LC"|NULL|"{14.1,1.5}"
16686|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus polius"|True|14188.918691995043|14188.912657145476|5878.410593047743|5596.2638715004605|39.441104521016314|-0.04799711028708515|"{terrestrial}"|"NT"|NULL|"{1.5,3.5,4.5}"
16687|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus pseudocrinitus"|True|7.609423190297601|7.6094832998849995|6.4124513489609996|6.4124513489609996|84.26920851587793|0.0|"{terrestrial}"|"CR"|True|"{13.1,3.5,6}"
16688|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus sejugis"|True|13.860353443540351|13.86034371423|6.628702882659|6.628702882659|47.824953113201005|0.0|"{terrestrial}"|"EN"|True|"{3.5,6,8.2}"
16689|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus simulus"|True|11838.255208873241|11838.255678724889|5403.70950824752|5345.786353283245|45.15687528940958|-0.010719146703920367|"{terrestrial}"|"VU"|True|"{1.6,1.7}"
16690|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus slevini"|True|39.311129884678245|39.311148636194005|37.766233828596|37.766233828596|96.07003391863347|0.0|"{terrestrial}"|"CR"|True|"{3.5,6}"
16691|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus spicilegus"|True|125500.60302299382|125500.61976078885|98765.16753702823|92722.17943242757|73.88184983401771|-0.061185418455702766|"{terrestrial}"|"LC"|NULL|"{1.5,1.9}"
16692|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus stephani"|True|41.03021374764621|41.030290878536|1.420987888558|1.420987888558|3.4632654512848102|0.0|"{terrestrial}"|"CR"|True|"{8.1}"
16693|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus stirtoni"|NULL|26284.906574305678|26284.883591791266|15290.39846362944|16652.00103401936|63.35200601466524|0.08904951519927347|"{terrestrial}"|"LC"|NULL|"{1.5,6}"
16694|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus truei"|NULL|1452331.8509626843|1452332.1983305174|992287.863789203|983615.3812568577|67.72661119732398|-0.00873988572149632|"{terrestrial}"|"LC"|NULL|"{1.4,3.4,6,8.2}"
16695|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus winkelmanni"|True|300.9169247982302|300.91729511392197|148.12644196347995|132.716007098077|44.10381498605226|-0.10403567831057696|"{terrestrial}"|"EN"|True|"{1.9}"
16696|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus yucatanicus"|NULL|137967.09760689523|137967.07913726044|110894.67620624145|110651.08805566089|80.20108039366154|-0.002196572089065258|"{terrestrial}"|"LC"|NULL|"{1.6}"
16697|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus zarhynchus"|True|10770.94869436838|10770.951479749343|7056.262534178852|6495.319649282674|60.30404706115926|-0.07949575036063418|"{terrestrial}"|"VU"|True|"{1.9}"
16707|"Chiroptera"|"Emballonuridae"|"Peropteryx"|"Peropteryx kappleri"|NULL|7287339.074062969|7287338.023908333|5278666.227180986|5109688.937843563|70.11735864426313|-0.0320113608371983|"{terrestrial}"|"LC"|NULL|"{1.5,1.6,7.1}"
